🕘️更新时间,#genre#
CCTV-13 新闻,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010093
CCTV-13 新闻,http://58.58.111.222:808/hls/14/index.m3u8
CCTV-13 新闻,http://110.42.96.4:44801/1000000002000021303/ystenlive/index.m3u8
CCTV-13 新闻,http://119.125.134.234:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13 新闻,http://111.8.242.107:9999/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13 新闻,http://1.196.193.27:808/hls/13/index.m3u8
CCTV-14 少儿,http://z.b.bkpcp.top/m.php?id=cctv14\
CCTV-14 少儿,http://goo.bkpcp.top/mg/cctv14
CCTV-14 少儿,http://1.199.234.62:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14 少儿,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010207
CCTV-14 少儿,http://58.58.111.222:808/hls/15/index.m3u8
CCTV-14 少儿,http://110.42.96.4:44801/1000000001000008170/ystenlive/index.m3u8
CCTV-14 少儿,http://119.125.134.234:9901/tsfile/live/0014_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14 少儿,http://111.8.242.107:9999/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14 少儿,http://1.196.193.27:808/hls/14/index.m3u8
CCTV-15 音乐,http://z.b.bkpcp.top/m.php?id=cctv15\
CCTV-15 音乐,http://goo.bkpcp.top/mg/cctv15
CCTV-15 音乐,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010094
CCTV-15 音乐,http://58.58.111.222:808/hls/16/index.m3u8
CCTV-15 音乐,http://110.42.96.4:44801/1000000005000265014/ystenlive/index.m3u8
CCTV-15 音乐,http://119.125.134.234:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15 音乐,http://111.8.242.107:9999/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15 音乐,http://1.196.193.27:808/hls/15/index.m3u8
CCTV-15 音乐,http://58.254.14.69:808/hls/15/index.m3u8
CCTV-16 奧林匹克,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010142
CCTV-16 奧林匹克,http://110.42.96.4:44801/1000000006000233002/ystenlive/index.m3u8
CCTV-16 奧林匹克,http://newtv.fun:35455/gaoma/cctv16.m3u8
CCTV-16 奧林匹克,http://dsm.huarunguoji.top:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16 奧林匹克,https://api.olelive.com/dis/live/CCTV16HD/hls.m3u8
CCTV-16 奧林匹克,http://iptv.0564.org:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16 奧林匹克,http://4330413.xyz:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16 奧林匹克,http://1.itv.nctv.top:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16 奧林匹克,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232705/smil/index.m3u8?fmt=ts2hls
CCTV-17 农村农业,http://139.196.151.191:2051/rtp/239.45.3.52:5140
CCTV-4K 超高清,http://117.144.58.42:35455/gaoma/cctv4k.m3u8
CCTV-4K 超高清,http://www.clmy.cc:35455/gaoma/cctv4k_10m.m3u8
北京卫视,http://148.135.93.213:81/live.php?id=北京卫视
北京卫视,http://39.164.180.36:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010143
北京卫视,http://58.58.111.222:808/hls/22/index.m3u8
北京卫视,http://110.42.96.4:44801/1000000001000021288/ystenlive/index.m3u8
北京卫视,http://119.125.134.234:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://111.8.242.107:9999/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://1.196.193.27:808/hls/64/index.m3u8
北京卫视,http://1.195.30.9:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://218.58.136.82:352/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://148.135.93.213:81/live.php?id=浙江卫视
浙江卫视,http://39.164.180.36:19901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://goo.bkpcp.top/mg/zjws
浙江卫视,http://183.255.10.90:6610/200000001898/460000089800010070/1.m3u8?IASHttpSessionId=OTT
浙江卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010070
浙江卫视,http://58.58.111.222:808/hls/19/index.m3u8
浙江卫视,http://110.42.96.4:44801/1000000001000014260/ystenlive/index.m3u8
浙江卫视,http://119.125.134.234:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://111.8.242.107:9999/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://1.196.193.27:808/hls/61/index.m3u8
湖南卫视,http://148.135.93.213:81/live.php?id=湖南卫视
湖南卫视,http://39.164.180.36:19901/tsfile/live/0128_2.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010058
湖南卫视,http://58.58.111.222:808/hls/18/index.m3u8
湖南卫视,http://110.42.96.4:44801/1000000001000032695/ystenlive/index.m3u8
湖南卫视,http://119.125.134.234:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://111.8.242.107:9999/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://1.196.193.27:808/hls/74/index.m3u8
湖南卫视,http://183.131.246.250:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://218.58.136.82:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://148.135.93.213:81/live.php?id=江苏卫视
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws
江苏卫视,http://39.164.180.36:19901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://goo.bkpcp.top/mg/jsws
江苏卫视,http://183.255.10.90:6610/200000001898/460000089800010059/1.m3u8?IASHttpSessionId=OTT
江苏卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010059
江苏卫视,http://58.58.111.222:808/hls/21/index.m3u8
江苏卫视,http://110.42.96.4:44801/1000000001000001828/ystenlive/index.m3u8
江苏卫视,http://119.125.134.234:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://111.8.242.107:9999/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://1.196.193.27:808/hls/63/index.m3u8
东方卫视,http://148.135.93.213:81/live.php?id=东方卫视
东方卫视,http://z.b.bkpcp.top/m.php?id=dfws
东方卫视,http://39.164.180.36:19901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://goo.bkpcp.top/mg/dfws
东方卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010054
东方卫视,http://58.58.111.222:808/hls/20/index.m3u8
东方卫视,http://119.125.134.234:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://111.8.242.107:9999/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://1.196.193.27:808/hls/62/index.m3u8
东方卫视,http://1.195.30.9:19901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://218.58.136.82:352/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://148.135.93.213:81/live.php?id=湖北卫视
湖北卫视,http://z.b.bkpcp.top/m.php?id=hubws
湖北卫视,http://39.164.180.36:19901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://goo.bkpcp.top/mg/hubws
湖北卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010057
湖北卫视,http://58.58.111.222:808/hls/28/index.m3u8
湖北卫视,http://110.42.96.4:44801/1000000001000024621/ystenlive/index.m3u8
湖北卫视,http://111.8.242.107:9999/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://1.196.193.27:808/hls/77/index.m3u8
湖北卫视,http://183.131.246.250:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://218.58.136.82:352/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://39.164.180.36:19901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010068
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
深圳卫视,http://58.58.111.222:808/hls/26/index.m3u8
深圳卫视,http://110.42.96.4:44801/1000000001000009227/ystenlive/index.m3u8
深圳卫视,http://119.125.134.234:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://111.8.242.107:9999/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://1.196.193.27:808/hls/75/index.m3u8
深圳卫视,http://183.131.246.250:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://148.135.93.213:81/live.php?id=安徽卫视
安徽卫视,http://39.164.180.36:19901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010041
安徽卫视,http://58.58.111.222:808/hls/23/index.m3u8
安徽卫视,http://110.42.96.4:44801/1000000001000030159/ystenlive/index.m3u8
安徽卫视,http://119.125.134.234:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://111.8.242.107:9999/tsfile/live/1057_1.m3u8
安徽卫视,http://1.196.193.27:808/hls/68/index.m3u8
安徽卫视,http://1.195.30.9:19901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://183.131.246.250:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://39.164.180.36:19901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://goo.bkpcp.top/mg/cqws
重庆卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010053
重庆卫视,http://58.58.111.222:808/hls/31/index.m3u8
重庆卫视,http://110.42.96.4:44801/1000000001000001096/ystenlive/index.m3u8
重庆卫视,http://111.8.242.107:9999/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://1.196.193.27:808/hls/80/index.m3u8
重庆卫视,http://1.195.30.9:19901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://183.131.246.250:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://148.135.93.213:81/live.php?id=广东卫视
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws
广东卫视,http://39.164.180.36:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://goo.bkpcp.top/mg/gdws
广东卫视,http://1.199.234.62:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010055
广东卫视,http://58.58.111.222:808/hls/29/index.m3u8
广东卫视,http://110.42.96.4:44801/1000000001000014176/ystenlive/index.m3u8
广东卫视,http://119.125.134.234:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://111.8.242.107:9999/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://1.196.193.27:808/hls/65/index.m3u8
香港卫视,http://php.jdshipin.com:8880/xsj.php?id=hks
香港卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
东南卫视,http://148.135.93.213:81/live.php?id=东南卫视
东南卫视,http://z.b.bkpcp.top/m.php?id=dnws
东南卫视,http://39.164.180.36:19901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://183.255.10.90:6610/200000001898/460000089800010096/1.m3u8?IASHttpSessionId=OTT
东南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010096
东南卫视,http://58.58.111.222:808/hls/27/index.m3u8
东南卫视,http://119.125.134.234:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://111.8.242.107:9999/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://1.196.193.27:808/hls/83/index.m3u8
东南卫视,http://183.131.246.250:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://39.164.180.36:19901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://goo.bkpcp.top/mg/gsws
甘肃卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010098
甘肃卫视,http://58.58.111.222:808/hls/46/index.m3u8
甘肃卫视,http://110.42.96.4:44801/1000000002000017827/ystenlive/index.m3u8
甘肃卫视,http://119.125.134.234:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://1.196.193.27:808/hls/89/index.m3u8
甘肃卫视,http://1.195.30.9:19901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://58.254.14.69:808/hls/49/index.m3u8
广西卫视,http://39.164.180.36:19901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视,http://goo.bkpcp.top/mg/gxws
广西卫视,http://183.255.10.90:6610/200000001898/460000089800010099/1.m3u8?IASHttpSessionId=OTT
广西卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010099
广西卫视,http://58.58.111.222:808/hls/39/index.m3u8
广西卫视,http://110.42.96.4:44801/1000000002000019837/ystenlive/index.m3u8
广西卫视,http://119.125.134.234:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://1.196.193.27:808/hls/85/index.m3u8
广西卫视,http://1.195.30.9:19901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://148.135.93.213:81/live.php?id=贵州卫视
贵州卫视,http://39.164.180.36:19901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://goo.bkpcp.top/mg/gzws
贵州卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010100
贵州卫视,http://110.42.96.4:44801/1000000002000003169/ystenlive/index.m3u8
贵州卫视,http://111.8.242.107:9999/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://1.196.193.27:808/hls/71/index.m3u8
贵州卫视,http://1.195.30.9:19901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://218.58.136.82:352/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://58.254.14.69:808/hls/28/index.m3u8
海南卫视,http://goo.bkpcp.top/mg/hinws
海南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010083
海南卫视,http://58.58.111.222:808/hls/35/index.m3u8
海南卫视,http://110.42.96.4:44801/1000000002000023773/ystenlive/index.m3u8
海南卫视,http://119.125.134.234:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://111.8.242.107:9999/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://1.196.193.27:808/hls/88/index.m3u8
海南卫视,http://183.131.246.250:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://58.254.14.69:808/hls/45/index.m3u8
河北卫视,http://39.164.180.36:19901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010101
河北卫视,http://58.58.111.222:808/hls/34/index.m3u8
河北卫视,http://110.42.96.4:44801/1000000002000017118/ystenlive/index.m3u8
河北卫视,http://111.8.242.107:9999/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://1.196.193.27:808/hls/72/index.m3u8
河北卫视,http://1.195.30.9:19901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://183.131.246.250:9901/tsfile/live/0117_1.m3u8
河北卫视,http://218.58.136.82:352/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://148.135.93.213:81/live.php?id=河南卫视
河南卫视,http://goo.bkpcp.top/mg/hnws
河南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010071
河南卫视,http://58.58.111.222:808/hls/38/index.m3u8
河南卫视,http://110.42.96.4:44801/1000000002000027731/ystenlive/index.m3u8
河南卫视,http://119.125.134.234:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://111.8.242.107:9999/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://183.131.246.250:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://58.254.14.69:808/hls/35/index.m3u8
河南卫视,http://222.223.84.120:9901/tsfile/live/0139_1.m3u8
吉林卫视,http://39.164.180.36:19901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://goo.bkpcp.top/mg/jlws
吉林卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010075
吉林卫视,http://58.58.111.222:808/hls/40/index.m3u8
吉林卫视,http://110.42.96.4:44801/1000000002000027730/ystenlive/index.m3u8
吉林卫视,http://111.8.242.107:9999/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://1.196.193.27:808/hls/81/index.m3u8
吉林卫视,http://1.195.30.9:19901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://58.254.14.69:808/hls/43/index.m3u8
江西卫视,http://148.135.93.213:81/live.php?id=江西卫视
江西卫视,http://z.b.bkpcp.top/m.php?id=jxws
江西卫视,http://39.164.180.36:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://goo.bkpcp.top/mg/jxws
江西卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010060
江西卫视,http://58.58.111.222:808/hls/33/index.m3u8
江西卫视,http://110.42.96.4:44801/1000000006000268001/ystenlive/index.m3u8
江西卫视,http://119.125.134.234:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://111.8.242.107:9999/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://1.196.193.27:808/hls/73/index.m3u8
江西卫视,http://1.195.30.9:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://148.135.93.213:81/live.php?id=辽宁卫视
辽宁卫视,http://39.164.180.36:19901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://goo.bkpcp.top/mg/lnws
辽宁卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010061
辽宁卫视,http://58.58.111.222:808/hls/25/index.m3u8
辽宁卫视,http://110.42.96.4:44801/1000000001000001945/ystenlive/index.m3u8
辽宁卫视,http://119.125.134.234:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://111.8.242.107:9999/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://1.196.193.27:808/hls/69/index.m3u8
辽宁卫视,http://1.195.30.9:19901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://39.164.180.36:19901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010056
黑龙江卫视,http://58.58.111.222:808/hls/30/index.m3u8
黑龙江卫视,http://110.42.96.4:44801/1000000001000001925/ystenlive/index.m3u8
黑龙江卫视,http://119.125.134.234:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://111.8.242.107:9999/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://1.196.193.27:808/hls/66/index.m3u8
黑龙江卫视,http://1.195.30.9:19901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://183.131.246.250:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://goo.bkpcp.top/mg/nmws
内蒙古卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010109
内蒙古卫视,http://58.58.111.222:808/hls/43/index.m3u8
内蒙古卫视,http://110.42.96.4:44801/1000000002000014080/ystenlive/index.m3u8
内蒙古卫视,http://111.8.242.107:9999/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://1.196.193.27:808/hls/84/index.m3u8
内蒙古卫视,http://58.254.14.69:808/hls/132/index.m3u8
内蒙古卫视,http://139.196.228.200:5678/公众号搞机大师/mg.php?id=nmws
内蒙古卫视,http://113.195.45.95:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://goo.bkpcp.top/mg/nxws
宁夏卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010110
宁夏卫视,http://58.58.111.222:808/hls/44/index.m3u8
宁夏卫视,http://110.42.96.4:44801/1000000002000031451/ystenlive/index.m3u8
宁夏卫视,http://119.125.134.234:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://111.8.242.107:9999/tsfile/live/1027_1.m3u8
宁夏卫视,http://1.196.193.27:808/hls/82/index.m3u8
宁夏卫视,http://dsm.huarunguoji.top:35455/itv/1000000002000031451.m3u8?cdn=ystenlive
宁夏卫视,http://139.196.228.200:5678/公众号搞机大师/mg.php?id=nxws
青海卫视,http://39.164.180.36:19901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://goo.bkpcp.top/mg/qhws
青海卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010111
青海卫视,http://58.58.111.222:808/hls/47/index.m3u8
青海卫视,http://110.42.96.4:44801/1000000002000013359/ystenlive/index.m3u8
青海卫视,http://119.125.134.234:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://111.8.242.107:9999/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://1.196.193.27:808/hls/90/index.m3u8
青海卫视,http://1.195.30.9:19901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://148.135.93.213:81/live.php?id=山东卫视
山东卫视,http://z.b.bkpcp.top/m.php?=sdws
山东卫视,http://39.164.180.36:19901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://goo.bkpcp.top/mg/sdws
山东卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010066
山东卫视,http://58.58.111.222:808/hls/57/index.m3u8
山东卫视,http://110.42.96.4:44801/1000000001000016568/ystenlive/index.m3u8
山东卫视,http://111.8.242.107:9999/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://1.196.193.27:808/hls/67/index.m3u8
山东卫视,http://1.195.30.9:19901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://39.164.180.36:19901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010114
山西卫视,http://58.58.111.222:808/hls/41/index.m3u8
山西卫视,http://110.42.96.4:44801/1000000002000021220/ystenlive/index.m3u8
山西卫视,http://119.125.134.234:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://1.196.193.27:808/hls/86/index.m3u8
山西卫视,http://1.195.30.9:19901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://58.254.14.69:808/hls/42/index.m3u8
山西卫视,http://222.223.84.120:9901/tsfile/live/0118_1.m3u8
陕西卫视,http://z.b.bkpcp.top/m.php?id=sxws
陕西卫视,http://39.164.180.36:19901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://goo.bkpcp.top/mg/sxws
陕西卫视,http://php.jdshipin.com:8880/itv6.php?cid=ystenlive&id=1000000002000007495
陕西卫视,http://58.58.111.222:808/hls/42/index.m3u8
陕西卫视,http://110.42.96.4:44801/1000000002000007495/ystenlive/index.m3u8
陕西卫视,http://119.125.134.234:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://111.8.242.107:9999/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://1.196.193.27:808/hls/70/index.m3u8
陕西卫视,http://1.195.30.9:19901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://39.164.180.36:19901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://1.199.234.62:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010115
四川卫视,http://58.58.111.222:808/hls/36/index.m3u8
四川卫视,http://110.42.96.4:44801/1000000002000016825/ystenlive/index.m3u8
四川卫视,http://111.8.242.107:9999/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://1.196.193.27:808/hls/76/index.m3u8
四川卫视,http://1.195.30.9:19901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://183.131.246.250:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=000000001000/4600001000000000117
三沙卫视,http://119.125.134.234:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://dsm.huarunguoji.top:35455/itv/5000000011000288016.m3u8?cdn=bestzb
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
三沙卫视,https://livessws.hnntv.cn/live/ssws20250114.m3u8?_upt=59ccdc261738935307
三沙卫视,http://111.160.17.2:59901/tsfile/live/0001_45.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://113.118.15.210:808/hls/76/index.m3u8
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://www.terrykang.xyz:35455/itv/5000000011000288016.m3u8?cdn=bestzb
天津卫视,http://148.135.93.213:81/live.php?id=天津卫视
天津卫视,http://39.164.180.36:19901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010069
天津卫视,http://58.58.111.222:808/hls/24/index.m3u8
天津卫视,http://110.42.96.4:44801/1000000001000003475/ystenlive/index.m3u8
